"playerID","yearID","votes","needed","inducted"
"combsea01",1956,14,145,"N"
"haineje01",1956,14,145,"N"
"jackstr01",1956,14,145,"N"
"manushe01",1956,13,145,"N"
"derripa01",1956,12,145,"N"
"hermaba01",1956,11,145,"N"
"willicy01",1956,11,145,"N"
"vaughar01",1956,9,145,"N"
"ehmkeho01",1956,8,145,"N"
"lombaer01",1956,8,145,"N"
"ferrewe01",1956,7,145,"N"
"martipe01",1956,7,145,"N"
"doerrbo01",1956,5,145,"N"
"odoulle01",1956,5,145,"N"
"waltebu01",1956,5,145,"N"
"cramedo01",1956,4,145,"N"
"gordojo01",1956,4,145,"N"
"averiea01",1956,3,145,"N"
"bridgto01",1956,3,145,"N"
"earnsge01",1956,3,145,"N"
"fitzsfr01",1956,3,145,"N"
"lindsfr01",1956,3,145,"N"
"mccorfr01",1956,3,145,"N"
"rolfere01",1956,3,145,"N"
"seweljo01",1956,3,145,"N"
"vandejo01",1956,3,145,"N"
"wrighgl01",1956,3,145,"N"
"bluegos01",1956,2,145,"N"
"boudrlo01",1956,2,145,"N"
"bushgu01",1956,2,145,"N"
"coopemo01",1956,2,145,"N"
"critzhu01",1956,2,145,"N"
"fonsele01",1956,2,145,"N"
"henrito01",1956,2,145,"N"
"hermabi01",1956,2,145,"N"
"judgejo01",1956,2,145,"N"
"kellech01",1956,2,145,"N"
"kellyge01",1956,2,145,"N"
"schumha02",1956,2,145,"N"
"stephri01",1956,2,145,"N"
"tobinji01",1956,2,145,"N"
"altroni01",1956,1,145,"N"
"bergewa01",1956,1,145,"N"
"bishoma01",1956,1,145,"N"
"camildo01",1956,1,145,"N"
"chandsp01",1956,1,145,"N"
"crosefr01",1956,1,145,"N"
"cuccito01",1956,1,145,"N"
"dinnebi01",1956,1,145,"N"
"duganjo01",1956,1,145,"N"
"durocle01",1956,1,145,"N"
"dykesji01",1956,1,145,"N"
"ferreri01",1956,1,145,"N"
"haasmu01",1956,1,145,"N"
"hackst01",1956,1,145,"N"
"hallabi01",1956,1,145,"N"
"johnsbo01",1956,1,145,"N"
"jonessa01",1956,1,145,"N"
"kuheljo01",1956,1,145,"N"
"lopezal01",1956,1,145,"N"
"luquedo01",1956,1,145,"N"
"marioma01",1956,1,145,"N"
"meusebo01",1956,1,145,"N"
"mostijo01",1956,1,145,"N"
"quinnja01",1956,1,145,"N"
"reynoal01",1956,1,145,"N"
"rizzuph01",1956,1,145,"N"
"schacal01",1956,1,145,"N"
"schanwa01",1956,1,145,"N"
"scottev01",1956,1,145,"N"
"sherdbi01",1956,1,145,"N"
"smithea02",1956,1,145,"N"
"suhrgu01",1956,1,145,"N"
"turneji01",1956,1,145,"N"
"uhlege01",1956,1,145,"N"
"wambsbi01",1956,1,145,"N"
"whitebu01",1956,1,145,"N"
"whiteea01",1956,1,145,"N"
"willike01",1956,1,145,"N"
"crawfsa01",1957,NA,NA,"Y"
"mccarjo99",1957,NA,NA,"Y"
"careyma01",1958,136,200,"N"
"roushed01",1958,112,200,"N"
"ruffire01",1958,99,200,"N"
"wilsoha01",1958,94,200,"N"
"cuyleki01",1958,90,200,"N"
"ricesa01",1958,90,200,"N"
"lazzeto01",1958,80,200,"N"
"applilu01",1958,77,200,"N"
"gomezle01",1958,76,200,"N"
"grimebu01",1958,71,200,"N"
"faberre01",1958,68,200,"N"
"boudrlo01",1958,64,200,"N"
"bottoji01",1958,57,200,"N"
"medwijo01",1958,50,200,"N"
"martipe01",1958,46,200,"N"
"gowdyha01",1958,45,200,"N"
"harribu01",1958,45,200,"N"
"bancrda01",1958,43,200,"N"
"wanerll01",1958,39,200,"N"
"hoytwa01",1958,37,200,"N"
"kleinch01",1958,36,200,"N"
"vandejo01",1958,35,200,"N"
"combsea01",1958,34,200,"N"
"covelst01",1958,34,200,"N"
"lopezal01",1958,34,200,"N"
"waltebu01",1958,33,200,"N"
"rixeyep01",1958,32,200,"N"
"durocle01",1958,28,200,"N"
"odoulle01",1958,27,200,"N"
"dykesji01",1958,26,200,"N"
"gosligo01",1958,26,200,"N"
"grimmch01",1958,26,200,"N"
"doerrbo01",1958,25,200,"N"
"haineje01",1958,22,200,"N"
"manushe01",1958,22,200,"N"
"altroni01",1958,20,200,"N"
"southbi01",1958,18,200,"N"
"fitzsfr01",1958,16,200,"N"
"derripa01",1958,15,200,"N"
"luquedo01",1958,15,200,"N"
"averiea01",1958,14,200,"N"
"hermaba01",1958,13,200,"N"
"nehfar01",1958,13,200,"N"
"rolfere01",1958,13,200,"N"
"hafeych01",1958,12,200,"N"
"moorete01",1958,12,200,"N"
"rowesc01",1958,12,200,"N"
"bridgto01",1958,11,200,"N"
"gordojo01",1958,11,200,"N"
"henrito01",1958,11,200,"N"
"jackstr01",1958,11,200,"N"
"oneilst01",1958,10,200,"N"
"ruelmu01",1958,10,200,"N"
"ferrewe01",1958,9,200,"N"
"judgejo01",1958,9,200,"N"
"kellech01",1958,9,200,"N"
"quinnja01",1958,9,200,"N"
"schanwa01",1958,8,200,"N"
"tebbebi01",1958,8,200,"N"
"wrighgl01",1958,8,200,"N"
"ehmkeho01",1958,7,200,"N"
"hermabi01",1958,7,200,"N"
"rommeed01",1958,7,200,"N"
"hackst01",1958,6,200,"N"
"hardeme01",1958,6,200,"N"
"higgipi01",1958,6,200,"N"
"maysca01",1958,6,200,"N"
"reisepe01",1958,6,200,"N"
"rootch01",1958,6,200,"N"
"vaughar01",1958,6,200,"N"
"willicy01",1958,6,200,"N"
"bushjo01",1958,5,200,"N"
"crosefr01",1958,5,200,"N"
"duganjo01",1958,5,200,"N"
"groveor01",1958,5,200,"N"
"jonesfi01",1958,5,200,"N"
"lindsfr01",1958,5,200,"N"
"marbefi01",1958,5,200,"N"
"meusebo01",1958,5,200,"N"
"bergmo01",1958,4,200,"N"
"bishoma01",1958,4,200,"N"
"camildo01",1958,4,200,"N"
"lavagco01",1958,4,200,"N"
"lombaer01",1958,4,200,"N"
"shockur01",1958,4,200,"N"
"uhlege01",1958,4,200,"N"
"berrych02",1958,3,200,"N"
"coopemo01",1958,3,200,"N"
"cuccito01",1958,3,200,"N"
"doakbi01",1958,3,200,"N"
"fonsele01",1958,3,200,"N"
"gonzami01",1958,3,200,"N"
"gustifr01",1958,3,200,"N"
"kammwi01",1958,3,200,"N"
"ofarrbo01",1958,3,200,"N"
"sewellu01",1958,3,200,"N"
"werbebi01",1958,3,200,"N"
"wilsoji01",1958,3,200,"N"
"bergewa01",1958,2,200,"N"
"bluegos01",1958,2,200,"N"
"cramedo01",1958,2,200,"N"
"holmeto01",1958,2,200,"N"
"kellyge01",1958,2,200,"N"
"kremera01",1958,2,200,"N"
"leachfr01",1958,2,200,"N"
"mccarjo99",1958,2,200,"N"
"mcmanma01",1958,2,200,"N"
"meadole01",1958,2,200,"N"
"mungova01",1958,2,200,"N"
"perkicy01",1958,2,200,"N"
"sherdbi01",1958,2,200,"N"
"warnelo01",1958,2,200,"N"
"whiteea01",1958,2,200,"N"
"adamssp01",1958,1,200,"N"
"austiji01",1958,1,200,"N"
"bartedi01",1958,1,200,"N"
"bentola01",1958,1,200,"N"
"bladera01",1958,1,200,"N"
"casege01",1958,1,200,"N"
"chapmsa01",1958,1,200,"N"
"crowdal01",1958,1,200,"N"
"danniha01",1958,1,200,"N"
"daviscu01",1958,1,200,"N"
"ellioju01",1958,1,200,"N"
"ferreri01",1958,1,200,"N"
"grantge01",1958,1,200,"N"
"haasmu01",1958,1,200,"N"
"hallabi01",1958,1,200,"N"
"hargrbu01",1958,1,200,"N"
"jurgebi01",1958,1,200,"N"
"keltnke01",1958,1,200,"N"
"kressre01",1958,1,200,"N"
"lucasre01",1958,1,200,"N"
"mancugu01",1958,1,200,"N"
"millebi02",1958,1,200,"N"
"moseswa01",1958,1,200,"N"
"mostijo01",1958,1,200,"N"
"olearch01",1958,1,200,"N"
"pearsmo01",1958,1,200,"N"
"pippwa01",1958,1,200,"N"
"schumha02",1958,1,200,"N"
"scottja01",1958,1,200,"N"
"seweljo01",1958,1,200,"N"
"sewelri01",1958,1,200,"N"
"spahnwa01",1958,1,200,"N"
"stephri01",1958,1,200,"N"
"suhrgu01",1958,1,200,"N"
"sukefcl01",1958,1,200,"N"
"walberu01",1958,1,200,"N"
"walkeha01",1958,1,200,"N"
"willike01",1958,1,200,"N"
"wyattwh01",1958,1,200,"N"
"youngpe01",1958,1,200,"N"
"zachato01",1958,1,200,"N"
"wheatza01",1959,NA,NA,"Y"
"roushed01",1960,146,202,"N"
"ricesa01",1960,143,202,"N"
"rixeyep01",1960,142,202,"N"
"grimebu01",1960,92,202,"N"
"bottoji01",1960,89,202,"N"
"ruffire01",1960,86,202,"N"
"faberre01",1960,83,202,"N"
"applilu01",1960,72,202,"N"
"cuyleki01",1960,72,202,"N"
"wilsoha01",1960,72,202,"N"
"lazzeto01",1960,59,202,"N"
"gomezle01",1960,51,202,"N"
"mizejo01",1960,45,202,"N"
"odoulle01",1960,45,202,"N"
"combsea01",1960,43,202,"N"
"gowdyha01",1960,38,202,"N"
"medwijo01",1960,38,202,"N"
"kleinch01",1960,37,202,"N"
"marioma01",1960,37,202,"N"
"boudrlo01",1960,35,202,"N"
"harribu01",1960,31,202,"N"
"vandejo01",1960,31,202,"N"
"bancrda01",1960,30,202,"N"
"gosligo01",1960,30,202,"N"
"hafeych01",1960,29,202,"N"
"hoytwa01",1960,29,202,"N"
"martipe01",1960,29,202,"N"
"dykesji01",1960,27,202,"N"
"lopezal01",1960,26,202,"N"
"reynoal01",1960,24,202,"N"
"seweljo01",1960,23,202,"N"
"wanerll01",1960,22,202,"N"
"haineje01",1960,20,202,"N"
"manushe01",1960,20,202,"N"
"waltebu01",1960,19,202,"N"
"altroni01",1960,18,202,"N"
"wrighgl01",1960,18,202,"N"
"doerrbo01",1960,15,202,"N"
"judgejo01",1960,15,202,"N"
"fitzsfr01",1960,13,202,"N"
"grimmch01",1960,13,202,"N"
"ehmkeho01",1960,12,202,"N"
"hardeme01",1960,12,202,"N"
"rommeed01",1960,12,202,"N"
"averiea01",1960,11,202,"N"
"gordojo01",1960,11,202,"N"
"jackstr01",1960,11,202,"N"
"schanwa01",1960,11,202,"N"
"schumha02",1960,11,202,"N"
"willicy01",1960,11,202,"N"
"durocle01",1960,10,202,"N"
"henrito01",1960,10,202,"N"
"meusebo01",1960,10,202,"N"
"rolfere01",1960,10,202,"N"
"vaughar01",1960,10,202,"N"
"ruelmu01",1960,9,202,"N"
"crosefr01",1960,8,202,"N"
"derripa01",1960,8,202,"N"
"duganjo01",1960,8,202,"N"
"ferrewe01",1960,8,202,"N"
"reisepe01",1960,8,202,"N"
"brechha01",1960,7,202,"N"
"groveor01",1960,7,202,"N"
"hermaba01",1960,7,202,"N"
"kellech01",1960,7,202,"N"
"moorete01",1960,7,202,"N"
"grovele01",1960,6,202,"N"
"hackst01",1960,6,202,"N"
"lindsfr01",1960,6,202,"N"
"lombaer01",1960,6,202,"N"
"millebi02",1960,6,202,"N"
"newsobo01",1960,6,202,"N"
"wilsoji01",1960,6,202,"N"
"bergmo01",1960,5,202,"N"
"bishoma01",1960,5,202,"N"
"kellyge01",1960,5,202,"N"
"bridgto01",1960,4,202,"N"
"dimagdo01",1960,4,202,"N"
"luquedo01",1960,4,202,"N"
"stephri01",1960,4,202,"N"
"uhlege01",1960,4,202,"N"
"warnelo01",1960,4,202,"N"
"whiteha01",1960,4,202,"N"
"bluegos01",1960,3,202,"N"
"camildo01",1960,3,202,"N"
"fonsele01",1960,3,202,"N"
"higgipi01",1960,3,202,"N"
"kinerra01",1960,3,202,"N"
"kressre01",1960,3,202,"N"
"ofarrbo01",1960,3,202,"N"
"rowesc01",1960,3,202,"N"
"sewellu01",1960,3,202,"N"
"stanked01",1960,3,202,"N"
"whiteea01",1960,3,202,"N"
"edwarha01",1960,2,202,"N"
"elliobo01",1960,2,202,"N"
"gonzami01",1960,2,202,"N"
"hallabi01",1960,2,202,"N"
"holmeto01",1960,2,202,"N"
"lavagco01",1960,2,202,"N"
"leonadu02",1960,2,202,"N"
"marbefi01",1960,2,202,"N"
"mcmanma01",1960,2,202,"N"
"mungova01",1960,2,202,"N"
"quinnja01",1960,2,202,"N"
"rootch01",1960,2,202,"N"
"sherdbi01",1960,2,202,"N"
"adamssp01",1960,1,202,"N"
"bartedi01",1960,1,202,"N"
"bladera01",1960,1,202,"N"
"casege01",1960,1,202,"N"
"coopemo01",1960,1,202,"N"
"cramedo01",1960,1,202,"N"
"crowdal01",1960,1,202,"N"
"danniha01",1960,1,202,"N"
"ferreri01",1960,1,202,"N"
"grohhe01",1960,1,202,"N"
"haasmu01",1960,1,202,"N"
"hargrbu01",1960,1,202,"N"
"jossad01",1960,1,202,"N"
"kammwi01",1960,1,202,"N"
"keltnke01",1960,1,202,"N"
"leachfr01",1960,1,202,"N"
"loberha01",1960,1,202,"N"
"moseswa01",1960,1,202,"N"
"nichobi01",1960,1,202,"N"
"olearch01",1960,1,202,"N"
"peskyjo01",1960,1,202,"N"
"roepr01",1960,1,202,"N"
"sistisi01",1960,1,202,"N"
"suhrgu01",1960,1,202,"N"
"tebbebi01",1960,1,202,"N"
"walberu01",1960,1,202,"N"
"zachato01",1960,1,202,"N"
"careyma01",1961,NA,NA,"Y"
"hamilbi01",1961,NA,NA,"Y"
"fellebo01",1962,150,120,"Y"
"robinja02",1962,124,120,"Y"
"ricesa01",1962,81,120,"N"
"ruffire01",1962,72,120,"N"
"rixeyep01",1962,49,120,"N"
"applilu01",1962,48,120,"N"
"rizzuph01",1962,44,120,"N"
"grimebu01",1962,43,120,"N"
"wilsoha01",1962,39,120,"N"
"medwijo01",1962,34,120,"N"
"cuyleki01",1962,31,120,"N"
"faberre01",1962,30,120,"N"
"bottoji01",1962,20,120,"N"
"gomezle01",1962,20,120,"N"
"hoytwa01",1962,18,120,"N"
"kleinch01",1962,18,120,"N"
"marioma01",1962,16,120,"N"
"manushe01",1962,15,120,"N"
"reynoal01",1962,15,120,"N"
"gosligo01",1962,14,120,"N"
"mizejo01",1962,14,120,"N"
"odoulle01",1962,13,120,"N"
"boudrlo01",1962,12,120,"N"
"lopezal01",1962,11,120,"N"
"doerrbo01",1962,10,120,"N"
"lazzeto01",1962,8,120,"N"
"hafeych01",1962,7,120,"N"
"hardeme01",1962,7,120,"N"
"lindsfr01",1962,7,120,"N"
"combsea01",1962,6,120,"N"
"dykesji01",1962,6,120,"N"
"martipe01",1962,6,120,"N"
"vaughar01",1962,6,120,"N"
"whiteea01",1962,6,120,"N"
"kinerra01",1962,5,120,"N"
"lombaer01",1962,5,120,"N"
"vandejo01",1962,5,120,"N"
"waltebu01",1962,5,120,"N"
"wanerll01",1962,5,120,"N"
"gordojo01",1962,4,120,"N"
"hermabi01",1962,4,120,"N"
"newhoha01",1962,4,120,"N"
"wilsoji01",1962,4,120,"N"
"averiea01",1962,3,120,"N"
"haineje01",1962,3,120,"N"
"henrito01",1962,3,120,"N"
"newsobo01",1962,3,120,"N"
"cavarph01",1962,2,120,"N"
"chandsp01",1962,2,120,"N"
"dimagdo01",1962,2,120,"N"
"grimmch01",1962,2,120,"N"
"jonesfi01",1962,2,120,"N"
"marbefi01",1962,2,120,"N"
"warnelo01",1962,2,120,"N"
"bridgto01",1962,1,120,"N"
"casege01",1962,1,120,"N"
"coxbi02",1962,1,120,"N"
"cramedo01",1962,1,120,"N"
"durocle01",1962,1,120,"N"
"elliobo01",1962,1,120,"N"
"ferrewe01",1962,1,120,"N"
"fitzsfr01",1962,1,120,"N"
"hutchfr01",1962,1,120,"N"
"jackstr01",1962,1,120,"N"
"kellech01",1962,1,120,"N"
"kellyge01",1962,1,120,"N"
"mccorfr01",1962,1,120,"N"
"moorete01",1962,1,120,"N"
"raschvi01",1962,1,120,"N"
"roepr01",1962,1,120,"N"
"rolfere01",1962,1,120,"N"
"sainjo01",1962,1,120,"N"
"schumha02",1962,1,120,"N"
"sewellu01",1962,1,120,"N"
"sewelri01",1962,1,120,"N"
"stephri01",1962,1,120,"N"
"walkedi02",1962,1,120,"N"
"wrighgl01",1962,1,120,"N"
"yorkru01",1962,1,120,"N"
"mckecbi01",1962,NA,NA,"Y"
"roushed01",1962,NA,NA,"Y"
"clarkjo01",1963,NA,NA,"Y"
"flickel01",1963,NA,NA,"Y"
"ricesa01",1963,NA,NA,"Y"
"rixeyep01",1963,NA,NA,"Y"
"applilu01",1964,189,NA,"Y"
"ruffire01",1964,184,NA,"N"
"applilu01",1964,142,151,"N"
"ruffire01",1964,141,151,"N"
"camparo01",1964,138,NA,"N"
"medwijo01",1964,130,NA,"N"
"camparo01",1964,115,151,"N"
"medwijo01",1964,108,151,"N"
"reesepe01",1964,73,151,"N"
"boudrlo01",1964,68,151,"N"
"lopezal01",1964,57,151,"N"
"kleinch01",1964,56,151,"N"
"mizejo01",1964,54,151,"N"
"hardeme01",1964,51,151,"N"
"vandejo01",1964,51,151,"N"
"marioma01",1964,50,151,"N"
"wanerll01",1964,47,151,"N"
"reesepe01",1964,47,NA,"N"
"rizzuph01",1964,45,151,"N"
"boudrlo01",1964,43,NA,"N"
"reynoal01",1964,35,151,"N"
"waltebu01",1964,35,151,"N"
"lopezal01",1964,34,NA,"N"
"kellge01",1964,33,151,"N"
"lombaer01",1964,33,151,"N"
"kinerra01",1964,31,151,"N"
"gordojo01",1964,30,151,"N"
"hermabi01",1964,26,151,"N"
"newhoha01",1964,26,151,"N"
"doerrbo01",1964,24,151,"N"
"lemonbo01",1964,24,151,"N"
"cavarph01",1964,22,151,"N"
"vandejo01",1964,20,NA,"N"
"martipe01",1964,19,151,"N"
"kleinch01",1964,18,NA,"N"
"newsobo01",1964,17,151,"N"
"vaughar01",1964,17,151,"N"
"marioma01",1964,17,NA,"N"
"bridgto01",1964,15,151,"N"
"durocle01",1964,15,151,"N"
"moorete01",1964,14,151,"N"
"hardeme01",1964,14,NA,"N"
"henrito01",1964,13,151,"N"
"maglisa01",1964,13,151,"N"
"warnelo01",1964,13,151,"N"
"cramedo01",1964,12,151,"N"
"dimagdo01",1964,12,151,"N"
"kellech01",1964,12,151,"N"
"mizejo01",1964,12,NA,"N"
"wanerll01",1964,12,NA,"N"
"rizzuph01",1964,11,NA,"N"
"hutchfr01",1964,10,151,"N"
"schumha02",1964,10,151,"N"
"yorkru01",1964,10,151,"N"
"hermabi01",1964,9,NA,"N"
"lombaer01",1964,9,NA,"N"
"raschvi01",1964,8,151,"N"
"kellge01",1964,8,NA,"N"
"waltebu01",1964,8,NA,"N"
"chandsp01",1964,6,151,"N"
"mccorfr01",1964,6,151,"N"
"walkedi02",1964,6,151,"N"
"reynoal01",1964,6,NA,"N"
"vaughar01",1964,6,NA,"N"
"doerrbo01",1964,5,NA,"N"
"martipe01",1964,5,NA,"N"
"elliobo01",1964,4,151,"N"
"truckvi01",1964,4,151,"N"
"kindeel01",1964,3,151,"N"
"sainjo01",1964,3,151,"N"
"kinerra01",1964,3,NA,"N"
"lemonbo01",1964,3,NA,"N"
"newhoha01",1964,3,NA,"N"
"casege01",1964,2,151,"N"
"houttar01",1964,2,151,"N"
"westrwe01",1964,2,151,"N"
"durocle01",1964,2,NA,"N"
"gromest01",1964,1,151,"N"
"kuzavbo01",1964,1,151,"N"
"miksied01",1964,1,151,"N"
"northro01",1964,1,151,"N"
"sewelri01",1964,1,151,"N"
"smallro01",1964,1,151,"N"
"troutdi01",1964,1,151,"N"
"bridgto01",1964,1,NA,"N"
"cavarph01",1964,1,NA,"N"
"gordojo01",1964,1,NA,"N"
"newsobo01",1964,1,NA,"N"
"faberre01",1964,NA,NA,"Y"
"grimebu01",1964,NA,NA,"Y"
"huggimi01",1964,NA,NA,"Y"
"keefeti01",1964,NA,NA,"Y"
"manushe01",1964,NA,NA,"Y"
"wardjo01",1964,NA,NA,"Y"
"galvipu01",1965,NA,NA,"Y"
"willite01",1966,282,227,"Y"
"ruffire01",1966,208,227,"N"
"camparo01",1966,197,227,"N"
"medwijo01",1966,187,227,"N"
"boudrlo01",1966,115,227,"N"
"lopezal01",1966,109,227,"N"
"slaugen01",1966,100,227,"N"
"reesepe01",1966,95,227,"N"
"marioma01",1966,86,227,"N"
"mizejo01",1966,81,227,"N"
"kinerra01",1966,74,227,"N"
"vandejo01",1966,72,227,"N"
"reynoal01",1966,60,227,"N"
"waltebu01",1966,56,227,"N"
"rizzuph01",1966,54,227,"N"
"vaughar01",1966,36,227,"N"
"hardeme01",1966,34,227,"N"
"lombaer01",1966,34,227,"N"
"newhoha01",1966,32,227,"N"
"gordojo01",1966,31,227,"N"
"doerrbo01",1966,30,227,"N"
"kellge01",1966,29,227,"N"
"hermabi01",1966,28,227,"N"
"newsobo01",1966,25,227,"N"
"lemonbo01",1966,21,227,"N"
"vernomi01",1966,20,227,"N"
"darkal01",1966,17,227,"N"
"bridgto01",1966,16,227,"N"
"thomsbo01",1966,12,227,"N"
"cavarph01",1966,9,227,"N"
"dobyla01",1966,7,227,"N"
"newcodo01",1966,7,227,"N"
"erskica01",1966,6,227,"N"
"heganji01",1966,5,227,"N"
"mcdougi01",1966,5,227,"N"
"hattogr01",1966,4,227,"N"
"lockmwh01",1966,4,227,"N"
"sauerha01",1966,4,227,"N"
"ennisde01",1966,3,227,"N"
"furilca01",1966,2,227,"N"
"grissma01",1966,2,227,"N"
"martimo01",1966,2,227,"N"
"pafkoan01",1966,2,227,"N"
"ricede01",1966,2,227,"N"
"adamsbo03",1966,1,227,"N"
"carrach01",1966,1,227,"N"
"hearnji01",1966,1,227,"N"
"hemusso01",1966,1,227,"N"
"portebo01",1966,1,227,"N"
"stengca01",1966,NA,NA,"Y"
"ruffire01",1967,266,NA,"Y"
"medwijo01",1967,248,NA,"N"
"medwijo01",1967,212,219,"N"
"ruffire01",1967,212,219,"N"
"camparo01",1967,204,219,"N"
"camparo01",1967,170,NA,"N"
"boudrlo01",1967,143,219,"N"
"kinerra01",1967,124,219,"N"
"slaugen01",1967,123,219,"N"
"lopezal01",1967,114,219,"N"
"marioma01",1967,90,219,"N"
"mizejo01",1967,89,219,"N"
"reesepe01",1967,89,219,"N"
"vandejo01",1967,87,219,"N"
"reynoal01",1967,77,219,"N"
"rizzuph01",1967,71,219,"N"
"boudrlo01",1967,68,NA,"N"
"gordojo01",1967,66,219,"N"
"waltebu01",1967,65,219,"N"
"newhoha01",1967,62,219,"N"
"hermabi01",1967,59,219,"N"
"hardeme01",1967,52,219,"N"
"lopezal01",1967,50,NA,"N"
"slaugen01",1967,48,NA,"N"
"vaughar01",1967,46,219,"N"
"lombaer01",1967,43,219,"N"
"kinerra01",1967,41,NA,"N"
"kellge01",1967,40,219,"N"
"darkal01",1967,38,219,"N"
"doerrbo01",1967,35,219,"N"
"lemonbo01",1967,35,219,"N"
"vandejo01",1967,35,NA,"N"
"lombaer01",1967,25,NA,"N"
"waltebu01",1967,24,NA,"N"
"bauerha01",1967,23,219,"N"
"marioma01",1967,22,NA,"N"
"newsobo01",1967,19,219,"N"
"reynoal01",1967,19,NA,"N"
"vaughar01",1967,19,NA,"N"
"newcodo01",1967,18,219,"N"
"reesepe01",1967,16,NA,"N"
"cavarph01",1967,15,219,"N"
"doerrbo01",1967,15,NA,"N"
"vernomi01",1967,14,219,"N"
"hardeme01",1967,14,NA,"N"
"hermabi01",1967,14,NA,"N"
"mizejo01",1967,14,NA,"N"
"rizzuph01",1967,14,NA,"N"
"gordojo01",1967,13,NA,"N"
"newhoha01",1967,13,NA,"N"
"kellge01",1967,11,NA,"N"
"dobyla01",1967,10,219,"N"
"thomsbo01",1967,10,219,"N"
"kluszte01",1967,9,219,"N"
"bauerha01",1967,9,NA,"N"
"darkal01",1967,7,NA,"N"
"lemonbo01",1967,7,NA,"N"
"newsobo01",1967,6,NA,"N"
"mcdougi01",1967,4,219,"N"
"cavarph01",1967,4,NA,"N"
"jenseja01",1967,3,219,"N"
"moorete01",1967,3,219,"N"
"ennisde01",1967,2,219,"N"
"furilca01",1967,2,219,"N"
"heganji01",1967,2,219,"N"
"torgeea01",1967,2,219,"N"
"valoel01",1967,2,219,"N"
"newcodo01",1967,2,NA,"N"
"vernomi01",1967,2,NA,"N"
"courtcl01",1967,1,219,"N"
"dropowa01",1967,1,219,"N"
"garvene01",1967,1,219,"N"
"hattogr01",1967,1,219,"N"
"hearnji01",1967,1,219,"N"
"martibi02",1967,1,219,"N"
"pafkoan01",1967,1,219,"N"
"dobyla01",1967,1,NA,"N"
"thomsbo01",1967,1,NA,"N"
"rickebr01",1967,NA,NA,"Y"
"wanerll01",1967,NA,NA,"Y"
"medwijo01",1968,240,213,"Y"
"camparo01",1968,205,213,"N"
"boudrlo01",1968,146,213,"N"
"slaugen01",1968,129,213,"N"
"kinerra01",1968,118,213,"N"
"mizejo01",1968,103,213,"N"
"reynoal01",1968,95,213,"N"
"marioma01",1968,89,213,"N"
"vaughar01",1968,82,213,"N"
"reesepe01",1968,81,213,"N"
"vandejo01",1968,79,213,"N"
"gordojo01",1968,77,213,"N"
"rizzuph01",1968,74,213,"N"
"newhoha01",1968,67,213,"N"
"waltebu01",1968,67,213,"N"
"doerrbo01",1968,48,213,"N"
"kellge01",1968,47,213,"N"
"lemonbo01",1968,47,213,"N"
"darkal01",1968,36,213,"N"
"moorete01",1968,33,213,"N"
"cavarph01",1968,23,213,"N"
"henrito01",1968,22,213,"N"
"newsobo01",1968,22,213,"N"
"vernomi01",1968,22,213,"N"
"crosefr01",1968,15,213,"N"
"kluszte01",1968,14,213,"N"
"thomsbo01",1968,13,213,"N"
"kellech01",1968,11,213,"N"
"maglisa01",1968,11,213,"N"
"erskica01",1968,9,213,"N"
"newcodo01",1968,9,213,"N"
"coopewa01",1968,8,213,"N"
"dimagdo01",1968,8,213,"N"
"sainjo01",1968,7,213,"N"
"ashburi01",1968,6,213,"N"
"rowesc01",1968,6,213,"N"
"walkedi02",1968,6,213,"N"
"blackew01",1968,5,213,"N"
"leonadu02",1968,5,213,"N"
"mcdougi01",1968,4,213,"N"
"moseswa01",1968,4,213,"N"
"brechha01",1968,3,213,"N"
"jenseja01",1968,3,213,"N"
"mccorfr01",1968,3,213,"N"
"galanau01",1968,2,213,"N"
"lopated01",1968,2,213,"N"
"roepr01",1968,2,213,"N"
"raschvi01",1968,1,213,"N"
"cuyleki01",1968,NA,NA,"Y"
"gosligo01",1968,NA,NA,"Y"
"musiast01",1969,317,255,"Y"
"camparo01",1969,270,255,"Y"
"boudrlo01",1969,218,255,"N"
"kinerra01",1969,137,255,"N"
"slaugen01",1969,128,255,"N"
"mizejo01",1969,116,255,"N"
"marioma01",1969,112,255,"N"
"reynoal01",1969,98,255,"N"
"gordojo01",1969,97,255,"N"
"vandejo01",1969,95,255,"N"
"wynnea01",1969,95,255,"N"
"reesepe01",1969,89,255,"N"
"hodgegi01",1969,82,255,"N"
"newhoha01",1969,82,255,"N"
"rizzuph01",1969,78,255,"N"
"schoere01",1969,65,255,"N"
"doerrbo01",1969,62,255,"N"
"kellge01",1969,60,255,"N"
"lemonbo01",1969,56,255,"N"
"henrito01",1969,50,255,"N"
"darkal01",1969,48,255,"N"
"cavarph01",1969,37,255,"N"
"newsobo01",1969,32,255,"N"
"vernomi01",1969,21,255,"N"
"waltebu01",1969,20,255,"N"
"rowesc01",1969,17,255,"N"
"kellech01",1969,14,255,"N"
"dimagdo01",1969,13,255,"N"
"blackew01",1969,11,255,"N"
"kluszte01",1969,11,255,"N"
"ashburi01",1969,10,255,"N"
"walkedi02",1969,9,255,"N"
"sainjo01",1969,8,255,"N"
"minosmi01",1969,6,255,"N"
"thomsbo01",1969,6,255,"N"
"coopewa01",1969,5,255,"N"
"erskica01",1969,4,255,"N"
"leonadu02",1969,4,255,"N"
"moseswa01",1969,4,255,"N"
"coopemo01",1969,3,255,"N"
